lokasi,harga,jenis_properti,jumlah_kamar_tidur,jumlah_kamar_mandi,garasi,luas_tanah,luas_bangunan
"Medan Perjuangan, Medan",20.337603357605015,Rumah,2.0,1.0,1.0,4.343805421853684,4.060443010546419
"Medan Area, Medan",21.05973807428191,Ruko,0.0,4.0,0.0,4.110873864173311,5.209486152841421
"Medan Perjuangan, Medan",20.337603357605015,Rumah,3.0,1.0,0.0,4.343805421853684,4.060443010546419
"Medan Johor, Medan",20.05967746056976,Rumah,3.0,2.0,1.0,5.236441962829949,4.61512051684126
"Medan Helvetia, Medan",20.9055873945737,Rumah,6.0,3.0,3.0,6.025865973825314,5.303304908059076
"Medan Tembung, Medan",21.416413018006356,Rumah,4.0,3.0,0.0,4.51085950651685,4.795790545596741
"Medan Maimun, Medan",21.511723197765228,Ruko,0.0,2.0,0.0,4.04305126783455,5.2832037287379885
"Medan Area, Medan",20.29248292239242,Rumah,2.0,2.0,0.0,3.8918202981106265,4.61512051684126
"Medan Tembung, Medan",21.253894088596816,Ruko,0.0,3.0,0.0,4.219507705176107,3.9318256327243257
"Medan Tembung, Medan",21.253894088596816,Ruko,0.0,3.0,0.0,4.219507705176107,3.9318256327243257
"Medan Kota, Medan",21.886416647064593,Rumah,3.0,3.0,0.0,4.795790545596741,4.394449154672439
"Medan Kota, Medan",20.560746908625106,Ruko,0.0,2.0,0.0,4.219507705176107,4.912654885736052
"Medan Selayang, Medan",21.09482939406855,Rumah,3.0,3.0,0.0,4.574710978503383,4.859812404361672
"Medan Johor, Medan",19.33697147982652,Rumah,3.0,1.0,0.0,4.51085950651685,4.709530201312334
"Medan Johor, Medan",19.33697147982652,Rumah,3.0,1.0,0.0,4.51085950651685,4.709530201312334
"Medan Johor, Medan",19.33697147982652,Rumah,3.0,1.0,0.0,4.51085950651685,4.709530201312334
"Medan Johor, Medan",19.33697147982652,Rumah,3.0,1.0,0.0,4.51085950651685,4.709530201312334
"Medan Area, Medan",21.787976574283668,Ruko,0.0,4.0,0.0,4.787491742782046,6.113682179832232
"Medan Kota, Medan",20.95437755870345,Ruko,0.0,5.0,0.0,4.68213122712422,5.655991810819852
"Medan Perjuangan, Medan",22.711140185237742,Rumah,5.0,4.0,2.0,6.645090969505644,6.645090969505644
"Medan Tuntungan, Medan",20.446193944925906,Rumah,3.0,3.0,2.0,4.948759890378168,4.61512051684126
"Medan Baru, Medan",21.976028805727495,Rumah,4.0,5.0,0.0,5.081404364984463,5.673323267171493
"Medan Barat, Medan",21.821878125947855,Apartemen,3.0,3.0,0.0,4.624972813284271,4.624972813284271
"Medan Baru, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,4.110873864173311,5.484796933490655
"Medan Perjuangan, Medan",20.253262209300676,Rumah,2.0,2.0,0.0,4.007333185232471,4.976733742420574
"Medan Deli, Medan",20.560746908625106,Rumah,2.0,2.0,0.0,4.174387269895637,5.017279836814924
"Medan Amplas, Medan",22.33270374958051,Ruko,0.0,6.0,0.0,5.645446897643238,5.953243334287785
"Medan Johor, Medan",19.328939308161516,Rumah,2.0,1.0,1.0,4.290459441148391,3.713572066704308
"Medan Sunggal, Medan",21.02337043013749,Rumah,3.0,4.0,0.0,4.51085950651685,5.099866427824199
"Medan Area, Medan",21.787976574283668,Rumah,3.0,2.0,1.0,4.77912349311153,6.113682179832232
"Medan Tuntungan, Medan",20.29248292239242,Rumah,3.0,2.0,1.0,5.1298987149230735,5.1298987149230735
"Medan Sunggal, Medan",19.97882536410418,Rumah,2.0,1.0,1.0,4.574710978503383,3.9318256327243257
"Medan Sunggal, Medan",21.09482939406855,Ruko,0.0,2.0,0.0,4.48863636973214,5.484796933490655
"Medan Barat, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.174387269895637,5.262690188904886
"Medan Baru, Medan",21.917188305721876,Rumah,3.0,2.0,1.0,6.52649485957079,5.081404364984463
"Medan Perjuangan, Medan",20.570114658617737,Rumah,3.0,3.0,1.0,4.110873864173311,4.61512051684126
"Medan Selayang, Medan",20.29248292239242,Rumah,3.0,2.0,1.0,4.04305126783455,4.61512051684126
"Medan Area, Medan",22.498218188027575,Ruko,0.0,5.0,0.0,4.919980925828125,6.095824562432225
"Medan Kota, Medan",20.493852673876468,Rumah,2.0,2.0,0.0,4.442651256490317,4.61512051684126
"Medan Johor, Medan",20.493852673876468,Rumah,3.0,3.0,1.0,4.51085950651685,4.709530201312334
"Medan Perjuangan, Medan",22.227343233944907,Rumah,0.0,0.0,1.0,5.6131281063880705,5.602118820879701
"Medan Sunggal, Medan",20.617905322399697,Rumah,3.0,2.0,1.0,4.248495242049359,4.51085950651685
"Medan Kota, Medan",20.671972543611492,Ruko,0.0,11.0,0.0,4.3694478524670215,5.056245805348308
"Medan Barat, Medan",21.821878125947855,Rumah,2.0,2.0,0.0,4.624972813284271,4.624972813284271
"Medan Barat, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.174387269895637,4.859812404361672
"Medan Helvetia, Medan",21.511723197765228,Rumah,4.0,3.0,0.0,5.771441123130016,6.111467339502679
"Medan Helvetia, Medan",21.12873094572124,Rumah,4.0,3.0,1.0,5.081404364984463,5.017279836814924
"Medan Selayang, Medan",20.446193944925906,Rumah,3.0,3.0,1.0,4.948759890378168,4.61512051684126
"Medan Timur, Medan",21.511723197765228,Rumah,6.0,4.0,1.0,5.971261839790462,5.638354669333745
"Medan Selayang, Medan",20.72326583794641,Rumah,5.0,3.0,1.0,5.351858133476067,5.017279836814924
"Medan Kota, Medan",20.818576017659826,Rumah,1.0,2.0,0.0,4.6443908991413725,5.123963979403259
"Medan Selayang, Medan",20.29248292239242,Rumah,2.0,2.0,1.0,4.189654742026425,4.61512051684126
"Medan Sunggal, Medan",19.667713040612313,Rumah,2.0,1.0,1.0,4.574710978503383,4.574710978503383
"Medan Kota, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.653960350157523,5.1298987149230735
"Medan Kota, Medan",20.818576017659826,Ruko,0.0,2.0,0.0,4.6443908991413725,5.123963979403259
"Medan Perjuangan, Medan",20.29248292239242,Rumah,2.0,1.0,0.0,4.23410650459726,4.51085950651685
"Medan Perjuangan, Medan",20.560746908625106,Ruko,0.0,2.0,0.0,4.574710978503383,5.220355825078324
"Medan Kota, Medan",21.416413018006356,Ruko,0.0,3.0,0.0,4.68213122712422,5.594711379601839
"Medan Sunggal, Medan",19.328939308161516,Rumah,1.0,1.0,1.0,4.330733340286331,4.330733340286331
"Medan Timur, Medan",22.515025306341133,Ruko,0.0,5.0,0.0,5.2832037287379885,4.859812404361672
"Medan Denai, Medan",20.800226879008466,Rumah,5.0,4.0,1.0,5.081404364984463,5.081404364984463
"Medan Denai, Medan",20.800226879008466,Rumah,5.0,4.0,1.0,5.081404364984463,5.081404364984463
"Medan Timur, Medan",20.352202157004854,Rumah,2.0,2.0,1.0,4.912654885736052,4.0943445622221
"Medan Denai, Medan",20.800226879008466,Rumah,5.0,4.0,1.0,5.081404364984463,5.081404364984463
"Medan Polonia, Medan",21.193269466817146,Ruko,0.0,6.0,0.0,4.406719247264253,4.406719247264253
"Medan Kota, Medan",21.253894088596816,Ruko,0.0,3.0,0.0,4.564348191467836,5.700443573390687
"Medan Selayang, Medan",21.087908951228766,Rumah,3.0,3.0,1.0,4.574710978503383,4.174387269895637
"Medan Tembung, Medan",21.511723197765228,Rumah,3.0,3.0,0.0,4.795790545596741,4.795790545596741
"Medan Selayang, Medan",21.087908951228766,Rumah,3.0,3.0,1.0,4.574710978503383,4.174387269895637
"Medan Selayang, Medan",21.087908951228766,Rumah,3.0,3.0,1.0,4.574710978503383,4.174387269895637
"Medan Helvetia, Medan",20.21244021484709,Rumah,0.0,0.0,0.0,4.31748811353631,4.61512051684126
"Medan Perjuangan, Medan",20.29248292239242,Ruko,0.0,0.0,0.0,4.394449154672439,4.77912349311153
"Medan Kota, Medan",21.22404112546496,Ruko,0.0,3.0,0.0,4.394449154672439,5.262690188904886
"Medan Timur, Medan",19.92475814295086,Rumah,2.0,1.0,0.0,4.23410650459726,4.110873864173311
"Medan Barat, Medan",20.352202157004854,Rumah,2.0,2.0,0.0,4.912654885736052,4.770684624465665
"Medan Johor, Medan",20.487543504691164,Rumah,3.0,2.0,0.0,4.948759890378168,4.727387818712341
"Medan Timur, Medan",20.560746908625106,Rumah,7.0,6.0,0.0,4.51085950651685,4.61512051684126
"Medan Johor, Medan",20.36659089443625,Rumah,4.0,3.0,0.0,5.081404364984463,4.61512051684126
"Medan Tuntungan, Medan",19.955395112345702,Rumah,2.0,1.0,1.0,4.290459441148391,3.828641396489095
"Medan Tuntungan, Medan",20.446193944925906,Rumah,3.0,3.0,2.0,4.948759890378168,4.61512051684126
"Medan Kota, Medan",22.15835036247383,Ruko,0.0,4.0,0.0,4.762173934797756,6.008813185442595
"Medan Kota, Medan",21.639556569220566,Ruko,0.0,5.0,0.0,4.859812404361672,6.1070228877422545
"Medan Maimun, Medan",20.330223250318287,Rumah,3.0,2.0,0.0,4.663439094112067,4.248495242049359
"Medan Area, Medan",21.416413018006356,Ruko,0.0,2.0,0.0,4.406719247264253,5.267858159063328
"Medan Johor, Medan",19.97882536410418,Ruko,0.0,1.0,0.0,4.174387269895637,5.262690188904886
"Medan Petisah, Medan",22.312501042267073,Rumah,5.0,4.0,0.0,5.53338948872752,6.22455842927536
"Medan Timur, Medan",20.125428838008972,Ruko,0.0,2.0,0.0,4.04305126783455,4.727387818712341
"Medan Helvetia, Medan",20.500122286882203,Rumah,3.0,2.0,1.0,4.51085950651685,4.394449154672439
"Medan Johor, Medan",20.026110636996957,Rumah,2.0,1.0,1.0,4.59511985013459,3.713572066704308
"Medan Sunggal, Medan",20.143447343479185,Rumah,2.0,1.0,1.0,4.51085950651685,3.9318256327243257
"Medan Marelan, Medan",19.583831556883045,Rumah,2.0,1.0,1.0,4.290459441148391,3.828641396489095
"Medan Marelan, Medan",20.253262209300676,Rumah,3.0,2.0,1.0,4.574710978503383,4.110873864173311
"Medan Helvetia, Medan",20.435583765827964,Rumah,3.0,3.0,0.0,4.859812404361672,4.574710978503383
"Medan Petisah, Medan",20.304715490809347,Rumah,3.0,2.0,0.0,4.290459441148391,4.394449154672439
"Medan Selayang, Medan",19.87463375588252,Rumah,2.0,1.0,1.0,4.442651256490317,4.007333185232471
"Medan Perjuangan, Medan",20.809443534104894,Rumah,3.0,3.0,1.0,4.290459441148391,4.795790545596741
"Medan Denai, Medan",20.36659089443625,Rumah,3.0,2.0,1.0,4.477336814478207,4.61512051684126
"Medan Selayang, Medan",21.556174960316298,Rumah,2.0,1.0,0.0,5.484796933490655,4.61512051684126
"Medan Kota, Medan",22.33270374958051,Ruko,0.0,5.0,0.0,5.075173815233827,5.666426688112432
"Medan Maimun, Medan",20.125428838008972,Rumah,0.0,0.0,0.0,4.276666119016055,4.795790545596741
"Medan Sunggal, Medan",20.9055873945737,Ruko,0.0,0.0,0.0,4.174387269895637,5.303304908059076
"Medan Denai, Medan",20.47480447892996,Rumah,0.0,0.0,0.0,4.51085950651685,4.795790545596741
"Medan Kota, Medan",21.193269466817146,Apartemen,2.0,2.0,0.0,4.174387269895637,4.174387269895637
"Medan Timur, Medan",20.359422404967916,Rumah,0.0,0.0,0.0,4.110873864173311,6.621405651764134
"Medan Tuntungan, Medan",21.02337043013749,Rumah,0.0,0.0,0.0,5.1298987149230735,5.953243334287785
"Medan Timur, Medan",20.560746908625106,Rumah,0.0,0.0,0.0,4.663439094112067,4.709530201312334
"Medan Denai, Medan",20.1398695221377,Rumah,3.0,2.0,0.0,4.290459441148391,4.564348191467836
"Medan Deli, Medan",20.7030631306493,Rumah,2.0,3.0,0.0,4.04305126783455,4.61512051684126
"Medan Barat, Medan",20.818576017659826,Rumah,4.0,3.0,0.0,4.204692619390966,5.293304824724492
"Medan Sunggal, Medan",20.005825965866602,Rumah,2.0,1.0,1.0,4.02535169073515,4.02535169073515
"Medan Sunggal, Medan",20.005825965866602,Rumah,2.0,1.0,1.0,4.02535169073515,4.02535169073515
"Medan Sunggal, Medan",20.005825965866602,Rumah,2.0,1.0,1.0,4.02535169073515,4.02535169073515
"Medan Kota, Medan",21.821878125947855,Rumah,3.0,2.0,0.0,5.8971538676367405,5.0369526024136295
"Medan Petisah, Medan",19.673443715304877,Apartemen,1.0,1.0,0.0,3.332204510175204,3.332204510175204
"Medan Kota, Medan",21.639556569220566,Ruko,0.0,4.0,0.0,4.795790545596741,5.673323267171493
"Medan Petisah, Medan",19.673443715304877,Apartemen,1.0,1.0,0.0,3.332204510175204,3.332204510175204
"Medan Petisah, Medan",19.673443715304877,Apartemen,1.0,1.0,0.0,3.332204510175204,3.332204510175204
"Medan Denai, Medan",20.493852673876468,Rumah,3.0,2.0,1.0,4.442651256490317,4.61512051684126
"Medan Sunggal, Medan",20.9055873945737,Ruko,0.0,2.0,0.0,4.727387818712341,4.174387269895637
"Medan Sunggal, Medan",21.311052502404085,Rumah,4.0,3.0,0.0,5.293304824724492,5.293304824724492
"Medan Helvetia, Medan",22.515025306341133,Rumah,10.0,7.0,1.0,6.68586094706836,6.111467339502679
"Medan Timur, Medan",23.41789301778405,Ruko,0.0,3.0,0.0,4.859812404361672,6.729824070489475
"Medan Tembung, Medan",20.36659089443625,Rumah,2.0,2.0,0.0,5.5254529391317835,5.017279836814924
"Medan Sunggal, Medan",20.21244021484709,Rumah,3.0,3.0,0.0,3.8918202981106265,4.574710978503383
"Medan Timur, Medan",20.661390434292155,Rumah,3.0,3.0,1.0,4.174387269895637,4.174387269895637
"Medan Kota, Medan",20.29248292239242,Rumah,0.0,2.0,0.0,4.04305126783455,4.875197323201151
"Medan Timur, Medan",20.661390434292155,Rumah,3.0,3.0,1.0,4.174387269895637,4.174387269895637
"Medan Timur, Medan",20.661390434292155,Rumah,3.0,3.0,1.0,4.174387269895637,4.174387269895637
"Medan Barat, Medan",21.716517610327063,Apartemen,3.0,2.0,0.0,4.532599493153256,4.532599493153256
"Medan Kota, Medan",22.109560198316302,Ruko,0.0,2.0,0.0,4.290459441148391,5.093750200806762
"Medan Tuntungan, Medan",20.435583765827964,Rumah,2.0,2.0,1.0,4.290459441148391,4.2626798770413155
"Medan Deli, Medan",20.21244021484709,Rumah,2.0,1.0,0.0,4.890349128221754,4.709530201312334
"Medan Barat, Medan",22.947889388578854,Ruko,0.0,3.0,0.0,6.523562306149512,6.495265555937008
"Medan Tembung, Medan",20.72326583794641,Ruko,0.0,3.0,0.0,4.532599493153256,5.262690188904886
"Medan Baru, Medan",21.511723197765228,Rumah,3.0,2.0,1.0,5.697093486505405,5.303304908059076
"Medan Tembung, Medan",20.818576017659826,Rumah,3.0,4.0,1.0,3.8918202981106265,4.997212273764115
"Medan Tembung, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.61512051684126,5.262690188904886
"Medan Perjuangan, Medan",20.04992128564343,Rumah,1.0,1.0,0.0,3.5553480614894135,4.532599493153256
"Medan Timur, Medan",22.428013929366653,Ruko,0.0,0.0,0.0,5.017279836814924,6.398594934535208
"Medan Perjuangan, Medan",19.450300164704952,Rumah,1.0,1.0,1.0,4.574710978503383,4.574710978503383
"Medan Barat, Medan",21.59873457471698,Apartemen,2.0,2.0,0.0,4.1588830833596715,4.1588830833596715
"Medan Tembung, Medan",20.435583765827964,Rumah,1.0,2.0,1.0,3.828641396489095,3.7612001156935624
"Medan Kota, Medan",21.639556569220566,Apartemen,3.0,3.0,0.0,4.68213122712422,4.68213122712422
"Medan Perjuangan, Medan",22.428013929366653,Ruko,0.0,0.0,0.0,4.23410650459726,5.476463551931511
"Medan Sunggal, Medan",21.311052502404085,Rumah,3.0,3.0,0.0,4.795790545596741,5.176149732573829
"Medan Barat, Medan",20.435583765827964,Rumah,2.0,2.0,0.0,4.605170185988092,4.204692619390966
"Medan Timur, Medan",21.556174960316298,Rumah,3.0,3.0,0.0,4.51085950651685,4.795790545596741
"Medan Amplas, Medan",21.752885254484713,Ruko,0.0,0.0,0.0,4.859812404361672,4.795790545596741
"Medan Marelan, Medan",19.79439632539704,Rumah,2.0,1.0,1.0,4.442651256490317,3.9318256327243257
"Medan Polonia, Medan",22.59506801400185,Rumah,4.0,5.0,0.0,4.859812404361672,5.017279836814924
"Medan Johor, Medan",20.60448230208257,Rumah,1.0,1.0,1.0,4.51085950651685,4.532599493153256
"Medan Selayang, Medan",21.639556569220566,Rumah,3.0,2.0,1.0,6.1675164908883415,5.37989735354046
"Medan Selayang, Medan",22.515025306341133,Rumah,3.0,2.0,0.0,6.520621127558696,5.666426688112432
"Medan Kota, Medan",21.12873094572124,Apartemen,2.0,1.0,0.0,4.04305126783455,4.04305126783455
"Medan Timur, Medan",20.560746908625106,Rumah,1.0,1.0,0.0,4.110873864173311,4.007333185232471
"Medan Tembung, Medan",20.94640938906062,Ruko,0.0,2.0,0.0,4.174387269895637,4.844187086458591
"Medan Perjuangan, Medan",20.617905322399697,Ruko,0.0,1.0,0.0,4.394449154672439,5.41610040220442
"Medan Kota, Medan",22.109560198316302,Ruko,0.0,0.0,0.0,3.6635616461296463,4.442651256490317
"Medan Deli, Medan",20.307750394499898,Ruko,0.0,2.0,0.0,4.174387269895637,5.081404364984463
"Medan Barat, Medan",20.94640938906062,Rumah,5.0,4.0,0.0,4.442651256490317,5.262690188904886
"Medan Marelan, Medan",20.253262209300676,Rumah,3.0,2.0,1.0,4.574710978503383,4.110873864173311
"Medan Tembung, Medan",21.311052502404085,Ruko,0.0,3.0,0.0,4.48863636973214,5.41610040220442
"Medan Perjuangan, Medan",21.338451476577184,Ruko,0.0,0.0,0.0,4.454347296253507,5.700443573390687
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.605170185988092,5.3981627015177525
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.605170185988092,5.3981627015177525
"Medan Amplas, Medan",21.253894088596816,Rumah,5.0,2.0,1.0,6.0473721790462776,5.017279836814924
"Medan Deli, Medan",21.416413018006356,Rumah,2.0,2.0,0.0,5.602118820879701,4.912654885736052
"Medan Selayang, Medan",21.05973807428191,Rumah,3.0,2.0,1.0,4.955827057601261,4.51085950651685
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,2.0,0.0,4.605170185988092,5.3981627015177525
"Medan Barat, Medan",22.428013929366653,Rumah,8.0,6.0,0.0,6.398594934535208,6.111467339502679
"Medan Perjuangan, Medan",20.7030631306493,Rumah,0.0,2.0,0.0,4.1588830833596715,4.795790545596741
"Medan Perjuangan, Medan",20.617905322399697,Rumah,0.0,2.0,0.0,4.1588830833596715,4.795790545596741
"Medan Tembung, Medan",21.161520768522728,Rumah,0.0,2.0,0.0,4.442651256490317,5.278114659230517
"Medan Helvetia, Medan",20.560746908625106,Rumah,2.0,2.0,1.0,4.2626798770413155,4.394449154672439
"Medan Kota, Medan",21.282881625453264,Rumah,3.0,3.0,0.0,4.574710978503383,4.290459441148391
"Medan Polonia, Medan",22.05826690394191,Rumah,3.0,5.0,0.0,4.624972813284271,5.351858133476067
"Medan Timur, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.290459441148391,4.795790545596741
"Medan Marelan, Medan",19.79439632539704,Rumah,2.0,1.0,1.0,4.51085950651685,3.9318256327243257
"Medan Sunggal, Medan",20.435583765827964,Rumah,3.0,2.0,0.0,5.303304908059076,4.795790545596741
"Medan Amplas, Medan",20.330223250318287,Rumah,3.0,2.0,0.0,4.59511985013459,4.634728988229636
"Medan Selayang, Medan",20.322788271841823,Rumah,3.0,1.0,1.0,4.795790545596741,4.189654742026425
"Medan Amplas, Medan",19.33697147982652,Rumah,2.0,1.0,0.0,4.189654742026425,3.9318256327243257
"Medan Amplas, Medan",20.210772157749172,Rumah,3.0,2.0,0.0,4.59511985013459,5.081404364984463
"Medan Selayang, Medan",22.227343233944907,Rumah,5.0,4.0,0.0,6.329720905522696,5.081404364984463
"Medan Amplas, Medan",20.29248292239242,Rumah,4.0,3.0,0.0,4.51085950651685,5.017279836814924
"Medan Kota, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.61512051684126,4.61512051684126
"Medan Selayang, Medan",20.020068322553165,Rumah,2.0,3.0,0.0,4.110873864173311,4.51085950651685
"Medan Johor, Medan",20.020068322553165,Rumah,3.0,2.0,1.0,4.6913478822291435,4.394449154672439
"Medan Tembung, Medan",20.985630102183134,Ruko,0.0,3.0,0.0,4.48863636973214,5.262690188904886
"Medan Barat, Medan",21.416413018006356,Rumah,3.0,1.0,0.0,4.653960350157523,4.653960350157523
"Medan Perjuangan, Medan",21.416413018006356,Rumah,3.0,2.0,0.0,5.081404364984463,5.993961427306569
"Medan Perjuangan, Medan",21.465203182151978,Rumah,0.0,0.0,0.0,5.771441123130016,5.771441123130016
"Medan Barat, Medan",20.560746908625106,Rumah,2.0,3.0,0.0,4.174387269895637,5.081404364984463
"Medan Tembung, Medan",20.59543246657289,Rumah,2.0,2.0,0.0,3.713572066704308,4.844187086458591
"Medan Timur, Medan",20.560746908625106,Rumah,2.0,2.0,0.0,4.174387269895637,5.017279836814924
"Medan Area, Medan",21.976028805727495,Rumah,4.0,4.0,0.0,4.875197323201151,6.016157159698354
"Medan Area, Medan",21.365119723645122,Rumah,4.0,3.0,0.0,4.574710978503383,5.484796933490655
"Medan Timur, Medan",20.72326583794641,Rumah,5.0,3.0,0.0,4.727387818712341,5.420534999272286
"Medan Helvetia, Medan",21.193269466817146,Ruko,0.0,3.0,0.0,4.61512051684126,5.860786223465865
"Medan Selayang, Medan",19.519293035953808,Apartemen,1.0,1.0,0.0,3.1780538303479458,3.1780538303479458
"Medan Selayang, Medan",21.534196053607186,Rumah,5.0,4.0,0.0,5.420534999272286,5.993961427306569
"Medan Helvetia, Medan",21.639556569220566,Rumah,4.0,3.0,1.0,5.407171771460119,5.351858133476067
"Medan Tembung, Medan",21.12873094572124,Ruko,0.0,3.0,0.0,4.174387269895637,5.41610040220442
"Medan Marelan, Medan",19.935807979113026,Rumah,2.0,1.0,1.0,4.795790545596741,3.9318256327243257
"Medan Sunggal, Medan",21.05973807428191,Rumah,5.0,5.0,1.0,4.859812404361672,5.3981627015177525
"Medan Kota, Medan",21.365119723645122,Rumah,2.0,3.0,0.0,4.74493212836325,5.993961427306569
"Medan Kota, Medan",20.435583765827964,Rumah,2.0,2.0,0.0,4.110873864173311,4.795790545596741
"Medan Kota, Medan",22.05826690394191,Ruko,0.0,1.0,0.0,4.553876891600541,5.802118375377063
"Medan Tembung, Medan",20.435583765827964,Rumah,2.0,2.0,0.0,3.828641396489095,4.48863636973214
"Medan Kota, Medan",20.55484718650488,Ruko,0.0,3.0,0.0,4.418840607796598,4.61512051684126
"Medan Area, Medan",20.72326583794641,Ruko,0.0,2.0,0.0,4.442651256490317,5.53338948872752
"Medan Area, Medan",20.030118658386467,Rumah,3.0,1.0,0.0,4.605170185988092,4.727387818712341
"Medan Kota, Medan",19.806975107572256,Rumah,2.0,1.0,0.0,4.709530201312334,4.394449154672439
"Medan Area, Medan",21.821878125947855,Ruko,0.0,3.0,0.0,4.859812404361672,4.795790545596741
"Medan Barat, Medan",20.671972543611492,Rumah,2.0,1.0,1.0,4.574710978503383,4.23410650459726
"Medan Deli, Medan",21.416413018006356,Rumah,2.0,2.0,0.0,5.602118820879701,4.912654885736052
"Medan Petisah, Medan",21.639556569220566,Ruko,0.0,6.0,0.0,5.198497031265826,5.37989735354046
"Medan Petisah, Medan",21.639556569220566,Ruko,0.0,6.0,0.0,5.198497031265826,5.37989735354046
"Medan Helvetia, Medan",21.639556569220566,Rumah,0.0,4.0,0.0,5.198497031265826,5.198497031265826
